date,campaign_id,channel,campaign_type,spend,impressions,ctr,clicks,landing_page_views,add_to_cart,conversion_rate,purchases,aov,revenue,roi
2025-08-30,CMP_20250830_Meta,Meta,Conversion,9989.3,604093,0.0449,27131,15627,1295,0.13,168,446.7,75045.57,6.5126
2025-08-30,CMP_20250830_Email,Email,Conversion,6958.3,322120,0.1102,35481,21870,4767,0.1433,682,319.87,218151.62,30.3513
2025-08-30,CMP_20250830_Referral,Referral,Retention,5296.99,146488,0.1246,18248,13958,2025,0.136,275,456.12,125433.63,22.6802
2025-08-30,CMP_20250830_Organic,Organic,Awareness,5112.62,283149,0.0823,23311,17471,4008,0.1851,741,100.94,74800.06,13.6305
2025-08-30,CMP_20250830_YouTube,YouTube,Conversion,14049.42,983619,0.049,48175,29403,5388,0.148,797,163.92,130643.14,8.2988
2025-08-31,CMP_20250831_Google_Ads,Google Ads,Retention,8645.04,383603,0.0937,35942,21477,3121,0.0397,123,388.7,47810.31,4.5304
2025-08-31,CMP_20250831_Meta,Meta,Awareness,1452.76,29145,0.0509,1482,879,226,0.0531,11,53.74,591.19,-0.5931
2025-08-31,CMP_20250831_Email,Email,Awareness,14682.73,432313,0.0827,35750,23727,4193,0.1775,744,407.09,302873.25,19.6279
2025-08-31,CMP_20250831_Referral,Referral,Conversion,14493.3,1078864,0.1054,113679,67673,14111,0.212,2992,397.25,1188570.21,81.0083
2025-08-31,CMP_20250831_Organic,Organic,Retention,2811.58,172456,0.1041,17949,10922,546,0.1762,96,342.26,32856.68,10.6862
2025-08-31,CMP_20250831_YouTube,YouTube,Conversion,11185.36,686512,0.1227,84213,61935,8057,0.1182,951,193.47,183988.99,15.4491
2025-09-01,CMP_20250901_Google_Ads,Google Ads,Conversion,1617.67,81691,0.0824,6732,3647,569,0.0609,34,235.47,8005.81,3.949
2025-09-01,CMP_20250901_Meta,Meta,Awareness,701.35,51990,0.0946,4917,3206,589,0.0609,35,56.09,1963.29,1.7993
2025-09-01,CMP_20250901_Email,Email,Awareness,1479.0,35380,0.0838,2964,2101,371,0.1617,59,267.54,15785.11,9.6728
2025-09-01,CMP_20250901_Referral,Referral,Awareness,13176.59,969660,0.1241,120367,71587,18189,0.1616,2938,424.9,1248342.93,93.7394
2025-09-01,CMP_20250901_Organic,Organic,Conversion,8117.49,537459,0.1484,79775,46511,13565,0.1872,2538,352.68,895096.64,109.2677
2025-09-01,CMP_20250901_YouTube,YouTube,Awareness,5063.9,396796,0.0428,16970,10566,2781,0.0741,205,194.46,39864.93,6.8724
2025-09-02,CMP_20250902_Google_Ads,Google Ads,Retention,14223.99,606125,0.0977,59232,30494,3158,0.0681,215,349.46,75133.9,4.2822
2025-09-02,CMP_20250902_Meta,Meta,Conversion,4405.91,137345,0.0776,10651,7663,1690,0.1174,198,372.44,73743.17,15.7373
2025-09-02,CMP_20250902_Email,Email,Retention,2579.89,99142,0.084,8323,6112,1359,0.1591,216,167.04,36080.7,12.9854
2025-09-02,CMP_20250902_Referral,Referral,Retention,2173.78,61045,0.1222,7458,5157,1071,0.1474,157,379.57,59592.66,26.4142
2025-09-02,CMP_20250902_Organic,Organic,Conversion,11910.09,239278,0.1011,24199,20365,3698,0.1759,650,321.72,209115.71,16.5579
2025-09-02,CMP_20250902_YouTube,YouTube,Awareness,11751.42,631263,0.0683,43111,26428,3780,0.1053,397,361.06,143342.22,11.1979
2025-09-03,CMP_20250903_Google_Ads,Google Ads,Conversion,7120.68,262603,0.124,32563,24352,3970,0.1555,617,356.24,219801.11,29.868
2025-09-03,CMP_20250903_Meta,Meta,Conversion,12453.0,639228,0.0855,54623,17806,3042,0.1193,362,185.47,67140.12,4.3915
2025-09-03,CMP_20250903_Email,Email,Conversion,5675.67,202378,0.0617,12486,7961,1313,0.1499,196,447.1,87632.04,14.44
2025-09-03,CMP_20250903_Referral,Referral,Retention,12816.56,917933,0.1375,126201,84298,15777,0.1609,2538,106.79,271034.81,20.1472
2025-09-03,CMP_20250903_Organic,Organic,Conversion,8506.84,468333,0.1061,49693,42054,7776,0.2044,1589,465.91,740330.9,86.0277
2025-09-03,CMP_20250903_YouTube,YouTube,Retention,3142.84,176173,0.0797,14037,6867,1013,0.116,117,468.46,54809.35,16.4395
2025-09-04,CMP_20250904_Google_Ads,Google Ads,Conversion,8852.81,420387,0.0823,34581,26635,5976,0.1677,1002,124.33,124579.48,13.0723
2025-09-04,CMP_20250904_Meta,Meta,Retention,7866.12,430650,0.128,55111,38606,3448,0.0838,289,493.33,142571.93,17.1248
2025-09-04,CMP_20250904_Email,Email,Conversion,7447.9,388172,0.1272,49370,33078,5251,0.1898,996,280.11,278993.42,36.4593
2025-09-04,CMP_20250904_Referral,Referral,Conversion,760.48,59792,0.1112,6648,4236,783,0.2199,172,69.35,11928.0,14.6849
2025-09-04,CMP_20250904_Organic,Organic,Retention,12718.02,951686,0.0946,90025,69716,10724,0.1267,1359,152.39,207091.41,15.2833
2025-09-04,CMP_20250904_YouTube,YouTube,Conversion,8967.87,262781,0.0797,20931,17089,2770,0.1185,328,246.85,80966.98,8.0286
2025-09-05,CMP_20250905_Google_Ads,Google Ads,Conversion,2357.82,178648,0.0634,11331,8893,2475,0.1591,393,403.84,158708.54,66.3115
2025-09-05,CMP_20250905_Meta,Meta,Conversion,7607.06,586325,0.1141,66926,48638,7853,0.0686,538,443.01,238339.61,30.3314
2025-09-05,CMP_20250905_Email,Email,Retention,1959.88,111333,0.0702,7810,4936,542,0.1885,102,140.0,14280.39,6.2864
2025-09-05,CMP_20250905_Referral,Referral,Retention,611.31,29200,0.1071,3126,2183,362,0.2283,82,181.65,14895.12,23.366
2025-09-05,CMP_20250905_Organic,Organic,Awareness,13176.49,270797,0.1114,30155,17558,2900,0.2541,736,263.25,193754.72,13.7046
2025-09-05,CMP_20250905_YouTube,YouTube,Awareness,11961.32,861366,0.1015,87388,57672,8647,0.1368,1183,179.27,212076.83,16.7302
2025-09-06,CMP_20250906_Google_Ads,Google Ads,Conversion,6246.52,498672,0.0845,42159,27957,6816,0.1182,805,216.1,173962.46,26.8495
2025-09-06,CMP_20250906_Meta,Meta,Conversion,5356.46,371202,0.0953,35389,27953,3108,0.0541,168,244.58,41089.46,6.671
2025-09-06,CMP_20250906_Email,Email,Conversion,11849.04,660425,0.1468,96970,58616,13689,0.1152,1577,156.29,246477.14,19.8014
2025-09-06,CMP_20250906_Referral,Referral,Conversion,12174.51,289392,0.1335,38640,30972,7604,0.1503,1142,222.54,254141.37,19.8749
2025-09-06,CMP_20250906_Organic,Organic,Retention,10149.83,410722,0.0934,38379,14958,1355,0.1423,192,407.2,78181.81,6.7028
2025-09-06,CMP_20250906_YouTube,YouTube,Retention,7969.25,470550,0.1089,51237,35718,8811,0.1157,1019,59.12,60240.75,6.5591
2025-09-07,CMP_20250907_Google_Ads,Google Ads,Conversion,8541.63,528714,0.1183,62569,40864,6092,0.2212,1347,183.39,247023.04,27.9199
2025-09-07,CMP_20250907_Meta,Meta,Awareness,4358.86,340115,0.0715,24312,17556,2980,0.136,405,116.7,47261.63,9.8426
2025-09-07,CMP_20250907_Email,Email,Conversion,4844.35,250073,0.0856,21401,12910,3466,0.1383,479,260.84,124944.1,24.7917
2025-09-07,CMP_20250907_Referral,Referral,Awareness,11630.58,785999,0.1206,94781,56670,9321,0.1622,1511,350.52,529628.29,44.5376
2025-09-07,CMP_20250907_Organic,Organic,Awareness,6735.11,225252,0.1297,29215,15545,4474,0.1654,740,475.05,351537.4,51.1947
2025-09-07,CMP_20250907_YouTube,YouTube,Conversion,8580.01,448007,0.0474,21244,17689,3364,0.077,258,239.73,61850.27,6.2087
2025-09-08,CMP_20250908_Google_Ads,Google Ads,Awareness,4884.02,349698,0.1136,39721,22955,5037,0.126,634,281.93,178746.7,35.5983
2025-09-08,CMP_20250908_Meta,Meta,Awareness,1524.46,76133,0.0498,3794,2230,242,0.1261,30,110.82,3324.57,1.1808
2025-09-08,CMP_20250908_Email,Email,Awareness,3208.32,252014,0.0833,20998,10815,2710,0.1551,420,255.44,107284.04,32.4393
2025-09-08,CMP_20250908_Referral,Referral,Conversion,10435.91,695797,0.1113,77468,61048,7694,0.2143,1648,115.31,190030.88,17.2093
2025-09-08,CMP_20250908_Organic,Organic,Retention,1054.55,60111,0.0983,5908,4765,1108,0.1738,192,142.55,27370.11,24.9543
2025-09-08,CMP_20250908_YouTube,YouTube,Conversion,3804.63,89553,0.0389,3481,1843,290,0.2143,62,386.74,23977.84,5.3023
2025-09-09,CMP_20250909_Google_Ads,Google Ads,Awareness,8867.65,287940,0.0848,24428,17282,3152,0.2016,635,300.52,190829.24,20.5197
2025-09-09,CMP_20250909_Meta,Meta,Retention,4152.36,106698,0.0862,9194,5097,955,0.1316,125,215.08,26884.93,5.4746
2025-09-09,CMP_20250909_Email,Email,Awareness,2976.03,212289,0.1167,24765,17530,3181,0.1952,620,447.81,277640.01,92.2921
2025-09-09,CMP_20250909_Referral,Referral,Conversion,5621.8,420278,0.0907,38100,26007,2437,0.2152,524,83.22,43607.11,6.7568
2025-09-09,CMP_20250909_Organic,Organic,Conversion,8948.26,689421,0.1138,78479,46749,6919,0.1655,1145,94.09,107730.64,11.0393
2025-09-09,CMP_20250909_YouTube,YouTube,Retention,8011.58,335044,0.057,19105,8853,1267,0.1912,242,393.32,95183.99,10.8808
2025-09-10,CMP_20250910_Google_Ads,Google Ads,Awareness,13741.19,525768,0.0907,47661,30340,4884,0.1859,907,109.93,99702.41,6.2557
2025-09-10,CMP_20250910_Meta,Meta,Retention,788.76,62698,0.0661,4145,3287,745,0.1334,99,67.07,6639.64,7.4178
2025-09-10,CMP_20250910_Email,Email,Conversion,679.69,46760,0.1093,5112,4236,532,0.1301,69,130.18,8982.68,12.2158
2025-09-10,CMP_20250910_Referral,Referral,Conversion,4401.58,126649,0.1095,13869,7406,1597,0.1783,284,322.12,91482.54,19.784
2025-09-10,CMP_20250910_Organic,Organic,Conversion,12473.73,895532,0.0712,63769,50857,13548,0.1284,1739,461.81,803093.04,63.3828
2025-09-10,CMP_20250910_YouTube,YouTube,Conversion,13679.69,817577,0.1304,106574,68743,12342,0.2027,2502,288.02,720622.75,51.6783
2025-09-11,CMP_20250911_Google_Ads,Google Ads,Conversion,14689.53,489037,0.0783,38307,16794,2908,0.1109,322,161.3,51939.56,2.5358
2025-09-11,CMP_20250911_Meta,Meta,Awareness,8691.33,660906,0.1101,72755,51353,8237,0.141,1161,149.09,173098.45,18.9162
2025-09-11,CMP_20250911_Email,Email,Awareness,2976.12,232535,0.1118,26008,16495,2377,0.1409,334,336.33,112333.67,36.745
2025-09-11,CMP_20250911_Referral,Referral,Retention,4059.01,179861,0.1069,19220,14157,2420,0.1875,453,89.39,40493.31,8.9761
2025-09-11,CMP_20250911_Organic,Organic,Conversion,4098.63,266059,0.1198,31884,20925,4728,0.1611,761,375.69,285903.81,68.7559
2025-09-11,CMP_20250911_YouTube,YouTube,Awareness,10548.93,446367,0.0535,23876,19035,4890,0.1598,781,369.81,288823.37,26.3794
2025-09-12,CMP_20250912_Google_Ads,Google Ads,Retention,9424.01,443931,0.0958,42544,26859,4992,0.1465,731,120.77,88279.91,8.3675
2025-09-12,CMP_20250912_Meta,Meta,Retention,4556.89,244747,0.076,18594,11479,2109,0.1237,260,76.09,19784.56,3.3417
2025-09-12,CMP_20250912_Email,Email,Awareness,11642.84,873535,0.1159,101250,65262,10642,0.1398,1487,262.37,390146.38,32.5096
2025-09-12,CMP_20250912_Referral,Referral,Conversion,1817.44,109336,0.1127,12325,5493,1058,0.213,225,462.06,103962.7,56.2029
2025-09-12,CMP_20250912_Organic,Organic,Retention,7881.72,293483,0.0856,25135,15709,785,0.1831,143,481.0,68782.64,7.7269
2025-09-12,CMP_20250912_YouTube,YouTube,Awareness,7611.86,402944,0.0729,29376,19165,3321,0.1598,530,368.45,195279.85,24.6547
2025-09-13,CMP_20250913_Google_Ads,Google Ads,Awareness,11512.13,318663,0.1021,32533,23388,4962,0.1197,594,294.2,174753.34,14.1799
2025-09-13,CMP_20250913_Meta,Meta,Awareness,14317.66,728829,0.0707,51517,28066,5334,0.1471,784,50.26,39406.14,1.7523
2025-09-13,CMP_20250913_Email,Email,Conversion,8195.95,217758,0.0576,12549,7231,1156,0.0715,82,338.26,27737.11,2.3842
2025-09-13,CMP_20250913_Referral,Referral,Conversion,2863.07,154472,0.1139,17586,11000,1996,0.1905,380,497.42,189020.69,65.0203
2025-09-13,CMP_20250913_Organic,Organic,Retention,14914.74,357070,0.1384,49413,28290,3307,0.1878,620,210.76,130672.58,7.7613
2025-09-13,CMP_20250913_YouTube,YouTube,Awareness,14770.82,1174507,0.089,104558,75721,11781,0.083,977,141.38,138132.77,8.3517
2025-09-14,CMP_20250914_Google_Ads,Google Ads,Retention,5528.91,424545,0.0641,27210,13831,3145,0.1189,374,143.99,53850.85,8.7399
2025-09-14,CMP_20250914_Meta,Meta,Awareness,14953.15,733117,0.0816,59826,32586,6246,0.1045,652,271.21,176826.69,10.8254
2025-09-14,CMP_20250914_Email,Email,Conversion,10004.71,464326,0.1098,51005,20431,4855,0.1401,680,442.49,300895.14,29.0753
2025-09-14,CMP_20250914_Referral,Referral,Conversion,1356.9,50655,0.1096,5554,3135,381,0.1862,70,198.29,13880.23,9.2293
2025-09-14,CMP_20250914_Organic,Organic,Conversion,12299.11,484824,0.1199,58115,32908,6757,0.1834,1239,103.89,128724.32,9.4661
2025-09-14,CMP_20250914_YouTube,YouTube,Conversion,1406.88,67203,0.0727,4885,3546,479,0.2273,108,171.38,18509.53,12.1564
2025-09-15,CMP_20250915_Google_Ads,Google Ads,Awareness,1535.05,59844,0.1139,6819,3967,657,0.1487,97,406.69,39448.56,24.6986
2025-09-15,CMP_20250915_Meta,Meta,Awareness,1972.93,75513,0.06,4533,3111,414,0.1095,45,201.04,9046.59,3.5854
2025-09-15,CMP_20250915_Email,Email,Awareness,3585.51,132783,0.1333,17694,14672,2263,0.1528,345,358.52,123688.71,33.4968
2025-09-15,CMP_20250915_Referral,Referral,Retention,3003.39,131000,0.1224,16039,9393,1587,0.1232,195,395.7,77161.54,24.6915
2025-09-15,CMP_20250915_Organic,Organic,Awareness,5059.08,238627,0.1268,30256,21709,3430,0.2003,686,56.89,39028.83,6.7146
2025-09-15,CMP_20250915_YouTube,YouTube,Awareness,3009.27,130611,0.085,11097,8586,1696,0.1483,251,222.14,55756.48,17.5282
2025-09-16,CMP_20250916_Google_Ads,Google Ads,Conversion,713.89,25059,0.1187,2975,2205,502,0.1207,60,474.51,28470.53,38.881
2025-09-16,CMP_20250916_Meta,Meta,Awareness,5602.02,248294,0.1015,25201,13040,2249,0.1599,359,131.02,47037.92,7.3966
2025-09-16,CMP_20250916_Email,Email,Conversion,2083.29,78251,0.0928,7262,4579,920,0.1855,170,433.76,73739.22,34.3955
2025-09-16,CMP_20250916_Referral,Referral,Conversion,13816.83,423885,0.0835,35376,30185,5854,0.2371,1388,225.38,312824.9,21.6409
2025-09-16,CMP_20250916_Organic,Organic,Conversion,9780.21,284495,0.112,31868,22275,2152,0.0965,207,311.43,64465.55,5.5914
2025-09-16,CMP_20250916_YouTube,YouTube,Awareness,3431.34,147239,0.077,11332,7707,1555,0.0931,144,313.76,45181.8,12.1674
2025-09-17,CMP_20250917_Google_Ads,Google Ads,Awareness,2381.39,131944,0.1118,14750,11087,3230,0.101,326,176.04,57390.53,23.0995
2025-09-17,CMP_20250917_Meta,Meta,Awareness,2746.34,71721,0.1092,7833,4650,648,0.1005,65,457.56,29741.34,9.8294
2025-09-17,CMP_20250917_Email,Email,Retention,3333.91,104074,0.1111,11565,8159,1441,0.1558,224,307.97,68985.58,19.6921
2025-09-17,CMP_20250917_Referral,Referral,Retention,13953.43,309500,0.1149,35568,18158,4484,0.0861,386,357.23,137889.0,8.8821
2025-09-17,CMP_20250917_Organic,Organic,Awareness,9872.11,664020,0.0964,64018,47110,5929,0.1877,1113,121.83,135594.06,12.7351
2025-09-17,CMP_20250917_YouTube,YouTube,Awareness,3506.7,102427,0.1005,10295,5690,846,0.1604,135,377.25,50929.23,13.5234
2025-09-18,CMP_20250918_Google_Ads,Google Ads,Retention,14487.41,862312,0.0972,83852,52506,14346,0.1881,2698,280.99,758117.73,51.3294
2025-09-18,CMP_20250918_Meta,Meta,Conversion,8210.37,582159,0.0631,36726,22919,4678,0.0728,340,315.05,107118.65,12.0467
2025-09-18,CMP_20250918_Email,Email,Conversion,3989.15,274703,0.0867,23813,18123,4704,0.1429,672,434.4,291914.7,72.1772
2025-09-18,CMP_20250918_Referral,Referral,Retention,1340.73,33598,0.1174,3942,1900,350,0.1161,40,112.14,4485.5,2.3456
2025-09-18,CMP_20250918_Organic,Organic,Retention,14403.0,717998,0.127,91202,65005,8263,0.2288,1890,372.26,703566.86,47.8486
2025-09-18,CMP_20250918_YouTube,YouTube,Retention,9294.18,597502,0.0903,53925,28523,4959,0.0615,304,69.04,20987.18,1.2581
2025-09-19,CMP_20250919_Google_Ads,Google Ads,Awareness,4505.55,280969,0.1202,33765,25376,4138,0.1359,562,203.42,114320.34,24.3732
2025-09-19,CMP_20250919_Meta,Meta,Retention,7073.79,378530,0.0925,35023,21113,5310,0.0734,389,85.79,33372.59,3.7178
2025-09-19,CMP_20250919_Email,Email,Retention,5354.37,176328,0.0939,16551,11008,666,0.1387,92,383.57,35288.07,5.5905
2025-09-19,CMP_20250919_Referral,Referral,Conversion,5980.26,414733,0.0914,37908,32672,3512,0.1996,701,460.44,322765.7,52.9718
2025-09-19,CMP_20250919_Organic,Organic,Conversion,4392.27,308772,0.0996,30751,17822,4877,0.1943,947,68.82,65174.95,13.8386
2025-09-19,CMP_20250919_YouTube,YouTube,Awareness,7200.87,469221,0.0584,27404,19525,3178,0.0936,297,207.36,61584.51,7.5524
2025-09-20,CMP_20250920_Google_Ads,Google Ads,Awareness,6606.71,277119,0.1201,33285,22888,8183,0.1343,1098,424.09,465648.2,69.4811
2025-09-20,CMP_20250920_Meta,Meta,Conversion,6974.85,485905,0.0849,41255,27094,4001,0.1529,611,467.65,285733.05,39.9662
2025-09-20,CMP_20250920_Email,Email,Awareness,13381.32,741224,0.1068,79191,50205,6839,0.165,1128,201.09,226829.48,15.9512
2025-09-20,CMP_20250920_Referral,Referral,Retention,12640.76,1002746,0.1194,119766,71173,14064,0.1324,1861,98.17,182695.29,13.4529
2025-09-20,CMP_20250920_Organic,Organic,Awareness,8076.24,594858,0.1478,87905,59820,7780,0.1044,812,67.36,54698.57,5.7728
2025-09-20,CMP_20250920_YouTube,YouTube,Retention,827.18,54965,0.0259,1422,935,98,0.1331,13,263.46,3424.99,3.1405
2025-09-21,CMP_20250921_Google_Ads,Google Ads,Awareness,11532.9,618694,0.0818,50608,33201,5647,0.1855,1047,444.7,465599.58,39.3714
2025-09-21,CMP_20250921_Meta,Meta,Conversion,10589.71,779694,0.0759,59212,46461,3251,0.0842,273,125.88,34364.41,2.2451
2025-09-21,CMP_20250921_Email,Email,Awareness,6420.06,460335,0.1274,58659,41243,6638,0.1634,1084,83.11,90086.31,13.032
2025-09-21,CMP_20250921_Referral,Referral,Retention,9396.71,334696,0.129,43165,19815,4050,0.1808,732,104.46,76462.81,7.1372
2025-09-21,CMP_20250921_Organic,Organic,Conversion,5060.85,253808,0.118,29949,21502,3035,0.1857,563,338.91,190807.81,36.7028
2025-09-21,CMP_20250921_YouTube,YouTube,Awareness,2235.51,75649,0.0802,6069,3787,401,0.1218,48,117.87,5657.7,1.5308
2025-09-22,CMP_20250922_Google_Ads,Google Ads,Awareness,10648.66,842243,0.0826,69596,42480,10641,0.1355,1442,78.36,113000.6,9.6117
2025-09-22,CMP_20250922_Meta,Meta,Conversion,3767.11,148246,0.0817,12115,8694,2015,0.1546,311,285.55,88806.36,22.5741
2025-09-22,CMP_20250922_Email,Email,Awareness,13089.87,322314,0.0931,30007,15367,4257,0.1278,544,190.68,103729.71,6.9244
2025-09-22,CMP_20250922_Referral,Referral,Awareness,3552.39,283298,0.0919,26023,18121,2849,0.209,595,164.95,98142.91,26.6273
2025-09-22,CMP_20250922_Organic,Organic,Conversion,1995.92,84422,0.1052,8880,5567,1264,0.1434,181,155.72,28184.55,13.1211
2025-09-22,CMP_20250922_YouTube,YouTube,Awareness,10538.31,271249,0.0829,22489,13267,2071,0.0822,170,357.92,60846.51,4.7738
2025-09-23,CMP_20250923_Google_Ads,Google Ads,Awareness,1572.71,71669,0.0786,5636,3829,549,0.1491,81,75.34,6102.24,2.8801
2025-09-23,CMP_20250923_Meta,Meta,Awareness,3694.52,108731,0.0793,8622,5845,1363,0.0767,104,142.43,14812.76,3.0094
2025-09-23,CMP_20250923_Email,Email,Conversion,13706.3,1035843,0.107,110874,68548,10583,0.2223,2352,411.61,968102.98,69.6319
2025-09-23,CMP_20250923_Referral,Referral,Conversion,14820.88,973092,0.1041,101298,57602,9853,0.1697,1672,258.9,432879.83,28.2074
2025-09-23,CMP_20250923_Organic,Organic,Retention,10982.1,715767,0.124,88783,60439,7368,0.1547,1139,201.82,229873.95,19.9317
2025-09-23,CMP_20250923_YouTube,YouTube,Conversion,2278.75,132482,0.0751,9943,4908,1131,0.1024,115,292.53,33641.14,13.763
2025-09-24,CMP_20250924_Google_Ads,Google Ads,Awareness,14320.12,882992,0.0696,61492,34820,4924,0.1479,728,223.21,162499.9,10.3477
2025-09-24,CMP_20250924_Meta,Meta,Awareness,8495.32,574925,0.0874,50261,30340,6032,0.0783,472,176.14,83137.82,8.7863
2025-09-24,CMP_20250924_Email,Email,Retention,6390.84,484085,0.0778,37652,20691,2558,0.1204,308,377.56,116287.67,17.196
2025-09-24,CMP_20250924_Referral,Referral,Retention,10855.68,757222,0.1102,83436,67252,9526,0.1003,955,285.15,272320.67,24.0856
2025-09-24,CMP_20250924_Organic,Organic,Awareness,12717.74,825718,0.1104,91150,53897,9269,0.1525,1413,113.34,160152.61,11.5929
2025-09-24,CMP_20250924_YouTube,YouTube,Conversion,2424.53,111922,0.0898,10051,5390,468,0.1009,47,300.43,14120.4,4.824
2025-09-25,CMP_20250925_Google_Ads,Google Ads,Retention,10714.48,730908,0.0771,56327,48953,11662,0.1121,1306,271.07,354021.95,32.0414
2025-09-25,CMP_20250925_Meta,Meta,Retention,14067.64,448858,0.0488,21900,10528,2311,0.2194,507,438.32,222227.99,14.7971
2025-09-25,CMP_20250925_Email,Email,Retention,2365.65,144910,0.1174,17011,9834,1702,0.1433,243,145.84,35439.19,13.9807
2025-09-25,CMP_20250925_Referral,Referral,Conversion,5544.18,179253,0.1161,20810,13013,2600,0.1721,447,468.6,209462.61,36.7806
2025-09-25,CMP_20250925_Organic,Organic,Awareness,3293.54,143260,0.1112,15932,8151,1492,0.1811,270,293.34,79201.47,23.0475
2025-09-25,CMP_20250925_YouTube,YouTube,Awareness,9881.39,610690,0.056,34194,22218,5167,0.1144,590,197.94,116786.8,10.8189
2025-09-26,CMP_20250926_Google_Ads,Google Ads,Retention,9585.64,502606,0.0913,45892,27426,2784,0.1165,324,342.13,110851.55,10.5643
2025-09-26,CMP_20250926_Meta,Meta,Conversion,8684.06,229631,0.1046,24012,11299,2127,0.1377,292,238.46,69629.67,7.0181
2025-09-26,CMP_20250926_Email,Email,Awareness,9801.34,410345,0.1009,41392,29930,5031,0.1126,566,84.75,47971.06,3.8943
2025-09-26,CMP_20250926_Referral,Referral,Retention,7402.7,529781,0.0991,52513,39075,6780,0.1223,829,52.44,43469.69,4.8721
2025-09-26,CMP_20250926_Organic,Organic,Conversion,7290.63,434205,0.0919,39916,26918,3961,0.1471,582,342.12,199113.38,26.3109
2025-09-26,CMP_20250926_YouTube,YouTube,Conversion,12477.68,513371,0.0588,30182,16568,2028,0.0805,163,80.07,13050.98,0.0459
2025-09-27,CMP_20250927_Google_Ads,Google Ads,Conversion,9699.14,630816,0.0738,46527,31566,4578,0.161,736,435.29,320376.18,32.0314
2025-09-27,CMP_20250927_Meta,Meta,Awareness,9907.26,702635,0.0649,45632,23304,2999,0.1386,415,136.05,56461.21,4.699
2025-09-27,CMP_20250927_Email,Email,Retention,11923.53,801186,0.0825,66085,37026,9492,0.2115,2007,380.0,762652.88,62.962
2025-09-27,CMP_20250927_Referral,Referral,Awareness,6908.03,382378,0.0833,31866,23417,4702,0.1447,680,209.34,142354.19,19.6071
2025-09-27,CMP_20250927_Organic,Organic,Retention,7777.3,469383,0.1363,63962,44196,8343,0.147,1226,372.93,457211.33,57.7879
2025-09-27,CMP_20250927_YouTube,YouTube,Conversion,4383.65,229613,0.0657,15085,9744,1352,0.0548,74,406.33,30068.6,5.8593
2025-09-28,CMP_20250928_Google_Ads,Google Ads,Retention,14125.21,910224,0.103,93786,55754,10647,0.0835,889,187.73,166889.85,10.815
2025-09-28,CMP_20250928_Meta,Meta,Retention,5693.3,369779,0.0512,18940,12737,2949,0.133,392,498.49,195409.98,33.3228
2025-09-28,CMP_20250928_Email,Email,Retention,7454.53,549109,0.1,54903,35163,6987,0.1496,1045,376.27,393201.13,51.7466
2025-09-28,CMP_20250928_Referral,Referral,Retention,2247.91,72400,0.1156,8370,5744,1103,0.178,196,125.09,24518.59,9.9073
2025-09-28,CMP_20250928_Organic,Organic,Retention,7212.39,282606,0.0939,26529,17446,2127,0.1663,353,112.41,39680.9,4.5018
2025-09-28,CMP_20250928_YouTube,YouTube,Retention,14395.87,1097083,0.0411,45135,33743,6668,0.1473,982,499.16,490176.07,33.0498
2025-09-29,CMP_20250929_Google_Ads,Google Ads,Conversion,8774.56,613180,0.0949,58179,37025,5210,0.1981,1032,413.16,426386.24,47.5934
2025-09-29,CMP_20250929_Meta,Meta,Retention,9599.0,238660,0.1209,28864,17483,2117,0.1545,327,99.97,32690.64,2.4056
2025-09-29,CMP_20250929_Email,Email,Retention,8552.36,351591,0.0781,27462,21086,2362,0.1827,431,257.64,111044.77,11.9841
2025-09-29,CMP_20250929_Referral,Referral,Awareness,7606.45,229388,0.1046,24001,14972,3592,0.1733,622,113.77,70765.59,8.3034
2025-09-29,CMP_20250929_Organic,Organic,Retention,14229.71,517105,0.1122,58003,38218,6194,0.1695,1050,220.9,231942.0,15.2998
2025-09-29,CMP_20250929_YouTube,YouTube,Conversion,13100.43,523571,0.0974,51013,26538,3635,0.1144,415,373.58,155034.17,10.8343
2025-09-30,CMP_20250930_Google_Ads,Google Ads,Conversion,2644.96,192464,0.1025,19735,13231,2348,0.161,378,351.07,132702.61,49.1719
2025-09-30,CMP_20250930_Meta,Meta,Retention,2988.28,227119,0.073,16575,14473,1291,0.1854,239,109.74,26227.47,7.7768
2025-09-30,CMP_20250930_Email,Email,Conversion,10645.04,244927,0.1125,27546,15896,4138,0.1776,735,116.94,85951.76,7.0743
2025-09-30,CMP_20250930_Referral,Referral,Awareness,5806.15,460399,0.0715,32909,19184,3582,0.2028,726,348.03,252671.74,42.5179
2025-09-30,CMP_20250930_Organic,Organic,Retention,8365.41,236929,0.1067,25275,15407,3331,0.173,576,227.27,130908.0,14.6487
2025-09-30,CMP_20250930_YouTube,YouTube,Conversion,9191.76,465506,0.0552,25706,13345,2009,0.01,20,241.01,4820.12,-0.4756
2025-10-01,CMP_20251001_Google_Ads,Google Ads,Awareness,6864.57,509044,0.0688,35028,26154,4801,0.174,835,363.82,303788.09,43.2545
2025-10-01,CMP_20251001_Meta,Meta,Conversion,4651.93,298030,0.0963,28711,15838,3448,0.1084,373,444.17,165675.16,34.6143
2025-10-01,CMP_20251001_Email,Email,Awareness,732.14,43195,0.0849,3668,2659,661,0.154,101,182.36,18418.51,24.1572
2025-10-01,CMP_20251001_Referral,Referral,Conversion,2696.47,82933,0.1002,8305,4876,1014,0.1363,138,314.14,43351.36,15.0771
