customer_id,signup_date,age,gender,income,segment,signup_channel,contract_type
CUST_017176,2024-07-12,39,Female,29919,Individual,Google Ads,Monthly
CUST_017177,2024-05-09,62,Female,89149,Individual,Email,Annual
CUST_017178,2024-01-30,55,Male,50308,SME,Organic,Quarterly
CUST_017179,2024-04-28,60,Male,37155,Individual,Google Ads,Quarterly
CUST_017180,2024-09-05,39,Male,31451,Individual,YouTube,Quarterly
CUST_017181,2024-05-11,63,Male,119177,Individual,YouTube,Monthly
CUST_017182,2025-01-21,21,Male,42438,Individual,Referral,Monthly
CUST_017183,2024-01-30,61,Male,138833,Individual,Google Ads,Annual
CUST_017184,2024-10-08,58,Female,100206,Individual,Organic,Quarterly
CUST_017185,2024-02-15,27,Male,140783,SME,Referral,Annual
CUST_017186,2024-03-08,43,Female,113409,Individual,Referral,Annual
CUST_017187,2025-07-18,36,Male,50328,SME,Meta,Monthly
CUST_017188,2025-03-28,40,Male,30368,Individual,YouTube,Quarterly
CUST_017189,2024-09-30,47,Male,35970,Enterprise,Organic,Quarterly
CUST_017190,2024-06-19,68,Female,55992,Individual,Email,Annual
CUST_017191,2025-03-04,50,Female,143617,Individual,Organic,Annual
CUST_017192,2025-06-16,25,Male,148912,Individual,Google Ads,Quarterly
CUST_017193,2024-07-25,63,Male,147525,Individual,Organic,Quarterly
CUST_017194,2025-10-31,53,Male,49206,SME,Email,Quarterly
CUST_017195,2024-07-09,31,Male,85639,Individual,YouTube,Annual
CUST_017196,2025-08-18,45,Female,112184,Individual,Email,Monthly
CUST_017197,2024-04-30,29,Female,148992,Individual,Meta,Monthly
CUST_017198,2024-05-27,36,Female,58904,Individual,Meta,Monthly
CUST_017199,2024-07-08,22,Male,103093,SME,Google Ads,Quarterly
CUST_017200,2024-12-17,65,Male,117606,Individual,Google Ads,Monthly
CUST_017201,2025-03-03,66,Female,33803,Individual,Meta,Monthly
CUST_017202,2024-05-25,61,Male,116997,Individual,Google Ads,Monthly
CUST_017203,2024-10-02,44,Female,135303,SME,Referral,Monthly
CUST_017204,2024-05-18,47,Female,78668,Individual,Referral,Monthly
CUST_017205,2025-03-31,34,Female,136240,Individual,YouTube,Quarterly
CUST_017206,2024-09-19,49,Female,102314,SME,Referral,Annual
CUST_017207,2024-02-04,56,Female,77032,Individual,Referral,Quarterly
CUST_017208,2025-05-08,30,Female,57148,SME,Google Ads,Monthly
CUST_017209,2024-09-27,57,Male,41702,SME,Meta,Quarterly
CUST_017210,2024-07-06,65,Male,105188,Individual,Organic,Quarterly
CUST_017211,2025-04-23,64,Female,105027,SME,Meta,Quarterly
CUST_017212,2024-02-18,40,Female,107169,Individual,Meta,Annual
CUST_017213,2024-02-23,39,Male,64176,Enterprise,Meta,Annual
CUST_017214,2025-12-25,48,Male,59195,Enterprise,Google Ads,Quarterly
CUST_017215,2024-02-17,45,Female,21937,Individual,Google Ads,Annual
CUST_017216,2025-05-20,63,Male,64107,Individual,Organic,Monthly
CUST_017217,2025-01-18,64,Female,103122,Individual,Google Ads,Monthly
CUST_017218,2025-02-02,54,Male,90208,Individual,YouTube,Quarterly
CUST_017219,2025-05-18,61,Female,55799,SME,Google Ads,Annual
CUST_017220,2025-12-13,43,Male,46038,Individual,Referral,Quarterly
CUST_017221,2025-07-07,24,Male,58457,SME,Meta,Annual
CUST_017222,2024-06-28,59,Female,115953,Individual,Meta,Monthly
CUST_017223,2025-04-02,62,Male,26169,Enterprise,Google Ads,Monthly
CUST_017224,2024-02-18,40,Male,68661,SME,Meta,Monthly
CUST_017225,2024-05-28,48,Male,131970,Individual,Email,Monthly
CUST_017226,2025-06-07,39,Male,44025,Individual,Meta,Annual
CUST_017227,2025-05-17,55,Male,108433,Individual,Google Ads,Quarterly
CUST_017228,2024-07-12,54,Male,120369,Individual,Meta,Monthly
CUST_017229,2025-04-15,49,Female,137024,Individual,Email,Monthly
CUST_017230,2024-04-27,35,Male,25722,Individual,YouTube,Monthly
CUST_017231,2025-10-01,24,Female,113216,Individual,YouTube,Annual
CUST_017232,2025-11-12,38,Male,140629,SME,Organic,Annual
CUST_017233,2025-01-09,49,Male,146083,Individual,Organic,Monthly
CUST_017234,2024-09-09,43,Female,65204,SME,Organic,Quarterly
CUST_017235,2024-11-09,34,Female,108502,SME,YouTube,Monthly
CUST_017236,2024-08-24,50,Male,144127,SME,Organic,Quarterly
CUST_017237,2025-08-02,58,Male,149621,SME,Google Ads,Monthly
CUST_017238,2025-12-18,67,Male,92247,Individual,Email,Quarterly
CUST_017239,2024-09-02,23,Male,39831,SME,Google Ads,Monthly
CUST_017240,2024-11-21,26,Male,127897,Individual,Referral,Annual
CUST_017241,2024-04-05,32,Male,89984,SME,Referral,Quarterly
CUST_017242,2025-11-30,48,Male,94116,Enterprise,YouTube,Annual
CUST_017243,2025-03-30,32,Male,117892,Enterprise,Google Ads,Monthly
CUST_017244,2025-11-04,64,Female,141169,Individual,Email,Quarterly
CUST_017245,2025-08-18,46,Female,80011,Individual,YouTube,Monthly
CUST_017246,2024-07-20,60,Female,100184,Individual,Email,Annual
CUST_017247,2025-04-19,42,Male,50597,SME,Referral,Annual
CUST_017248,2024-12-26,56,Female,61957,Enterprise,Organic,Quarterly
CUST_017249,2025-09-06,46,Female,113444,Individual,Google Ads,Quarterly
CUST_017250,2025-11-26,47,Male,99984,Individual,YouTube,Quarterly
CUST_017251,2025-08-20,56,Male,85841,Individual,Organic,Annual
CUST_017252,2025-10-14,31,Male,58730,Individual,Google Ads,Monthly
CUST_017253,2024-12-08,32,Female,101931,SME,Meta,Monthly
CUST_017254,2025-01-03,51,Male,145736,Individual,Referral,Monthly
CUST_017255,2025-10-09,18,Female,89374,Individual,Organic,Monthly
CUST_017256,2024-12-15,26,Male,121640,Individual,Meta,Monthly
CUST_017257,2025-05-30,68,Female,106093,SME,Email,Quarterly
CUST_017258,2025-04-06,19,Female,110211,Individual,Organic,Annual
CUST_017259,2025-01-16,64,Female,146983,Individual,Referral,Monthly
CUST_017260,2025-11-17,43,Male,148392,Enterprise,Google Ads,Monthly
CUST_017261,2025-10-24,30,Male,109839,Individual,Meta,Annual
CUST_017262,2024-11-03,29,Male,103327,Individual,Organic,Monthly
CUST_017263,2025-07-31,54,Male,70654,Individual,Organic,Monthly
CUST_017264,2025-06-02,47,Female,33944,SME,Meta,Quarterly
CUST_017265,2025-02-27,38,Male,34487,SME,Google Ads,Monthly
CUST_017266,2024-08-31,20,Female,41133,Enterprise,Google Ads,Annual
CUST_017267,2024-11-09,42,Male,58132,SME,Google Ads,Monthly
CUST_017268,2025-06-10,42,Female,134888,Individual,YouTube,Monthly
CUST_017269,2025-04-03,46,Male,135505,Individual,Meta,Annual
CUST_017270,2024-02-21,45,Male,126333,SME,Organic,Monthly
CUST_017271,2024-09-17,19,Male,121409,Individual,YouTube,Quarterly
CUST_017272,2024-03-14,29,Female,75193,SME,Organic,Monthly
CUST_017273,2025-06-29,32,Female,68675,SME,Google Ads,Quarterly
CUST_017274,2025-05-30,23,Male,30325,Enterprise,Organic,Monthly
CUST_017275,2024-12-31,69,Female,140515,Enterprise,Meta,Quarterly
CUST_017276,2024-09-09,20,Female,53354,Individual,Organic,Monthly
CUST_017277,2025-09-02,41,Female,135785,Individual,Meta,Annual
CUST_017278,2025-06-30,52,Female,42004,SME,Email,Quarterly
CUST_017279,2025-08-21,19,Female,112773,Enterprise,Referral,Monthly
CUST_017280,2025-10-18,18,Male,104088,Individual,Meta,Monthly
CUST_017281,2025-01-09,28,Female,136360,Individual,Referral,Monthly
CUST_017282,2024-08-29,66,Male,142998,Individual,Referral,Monthly
CUST_017283,2025-02-16,43,Female,126985,Individual,Organic,Monthly
CUST_017284,2025-10-25,61,Male,37658,SME,Email,Quarterly
CUST_017285,2024-05-03,51,Male,110867,Individual,Organic,Quarterly
CUST_017286,2024-09-29,62,Male,54798,Individual,YouTube,Annual
CUST_017287,2025-05-03,46,Female,36566,SME,YouTube,Monthly
CUST_017288,2025-08-07,65,Male,98873,Individual,Email,Monthly
CUST_017289,2025-09-15,57,Male,64228,SME,Referral,Quarterly
CUST_017290,2025-02-02,31,Male,36557,SME,YouTube,Annual
CUST_017291,2025-08-17,55,Female,148915,Individual,Email,Annual
CUST_017292,2024-09-13,61,Male,143715,SME,Google Ads,Annual
CUST_017293,2024-09-05,46,Female,129907,SME,YouTube,Quarterly
CUST_017294,2024-09-29,37,Female,100702,SME,Meta,Annual
CUST_017295,2025-08-16,41,Male,76561,Individual,YouTube,Monthly
CUST_017296,2025-08-20,46,Male,69510,SME,Organic,Monthly
CUST_017297,2024-09-01,39,Male,49014,SME,Google Ads,Quarterly
CUST_017298,2025-08-02,49,Female,105230,SME,Meta,Monthly
CUST_017299,2025-01-15,58,Male,25901,SME,Meta,Annual
CUST_017300,2025-03-02,19,Male,126661,Enterprise,Google Ads,Monthly
CUST_017301,2024-09-30,41,Female,33692,Individual,YouTube,Quarterly
CUST_017302,2025-12-01,64,Female,68491,Individual,Google Ads,Monthly
CUST_017303,2024-12-29,41,Female,53434,Individual,Email,Quarterly
CUST_017304,2025-02-28,46,Female,76174,Individual,Meta,Annual
CUST_017305,2024-05-10,60,Male,119868,SME,Google Ads,Annual
CUST_017306,2024-09-04,66,Male,56250,Individual,Email,Annual
CUST_017307,2025-05-08,60,Female,85609,Individual,Google Ads,Monthly
CUST_017308,2025-07-18,65,Male,116396,SME,Email,Quarterly
CUST_017309,2024-03-17,41,Male,80406,SME,YouTube,Quarterly
CUST_017310,2025-06-16,23,Female,134892,Individual,Organic,Quarterly
CUST_017311,2024-07-19,43,Female,24950,Individual,YouTube,Annual
CUST_017312,2025-04-21,27,Female,122438,Individual,Meta,Monthly
CUST_017313,2024-04-29,42,Female,87854,Individual,Meta,Annual
CUST_017314,2025-07-16,31,Male,33301,Enterprise,Organic,Annual
CUST_017315,2025-04-01,27,Female,29386,Individual,Email,Annual
CUST_017316,2024-02-27,61,Female,132918,SME,YouTube,Monthly
CUST_017317,2025-11-13,29,Male,100088,Individual,Organic,Monthly
CUST_017318,2025-09-18,46,Male,87422,SME,Organic,Monthly
CUST_017319,2024-03-31,66,Female,75004,SME,Organic,Quarterly
CUST_017320,2024-06-23,39,Male,108308,SME,Google Ads,Annual
CUST_017321,2025-06-24,36,Female,122432,SME,Email,Monthly
CUST_017322,2025-02-04,36,Female,103062,Individual,Meta,Quarterly
CUST_017323,2025-09-26,51,Male,98811,SME,Meta,Monthly
CUST_017324,2025-06-19,43,Male,80226,Individual,Meta,Quarterly
CUST_017325,2024-05-27,49,Male,44955,SME,Referral,Monthly
CUST_017326,2024-09-23,32,Female,127013,Individual,YouTube,Annual
CUST_017327,2024-07-27,56,Male,22428,Individual,Google Ads,Quarterly
CUST_017328,2024-06-13,63,Male,52096,Enterprise,YouTube,Monthly
CUST_017329,2024-10-02,46,Female,148612,Individual,YouTube,Monthly
CUST_017330,2025-08-25,36,Male,136721,Individual,YouTube,Monthly
CUST_017331,2024-02-22,50,Male,58563,Individual,YouTube,Monthly
CUST_017332,2025-09-24,29,Male,34756,SME,Referral,Monthly
CUST_017333,2024-03-15,37,Male,146393,Individual,Email,Monthly
CUST_017334,2025-11-23,55,Female,144682,SME,Email,Monthly
CUST_017335,2024-07-30,32,Female,86087,SME,YouTube,Annual
CUST_017336,2025-07-14,48,Female,78930,SME,Organic,Annual
CUST_017337,2025-01-16,26,Female,89507,Individual,Meta,Quarterly
CUST_017338,2024-12-18,57,Male,135758,Individual,Email,Annual
CUST_017339,2024-08-27,23,Male,69704,Individual,Email,Annual
CUST_017340,2024-12-07,41,Male,98540,Individual,Google Ads,Monthly
CUST_017341,2025-10-22,62,Male,71665,Individual,Organic,Monthly
CUST_017342,2025-01-21,33,Female,62792,SME,Meta,Monthly
CUST_017343,2024-01-18,27,Female,145285,SME,Organic,Annual
CUST_017344,2025-04-26,30,Male,42657,Individual,Google Ads,Monthly
CUST_017345,2024-12-19,39,Female,57812,Individual,YouTube,Monthly
CUST_017346,2025-06-26,57,Male,107080,Individual,Email,Quarterly
CUST_017347,2024-08-29,52,Female,142974,Individual,Google Ads,Monthly
CUST_017348,2024-01-27,33,Female,20865,Individual,Organic,Annual
CUST_017349,2024-10-03,22,Male,42939,Individual,Email,Annual
CUST_017350,2024-07-09,60,Female,22970,Individual,Email,Annual
CUST_017351,2024-05-11,26,Male,104268,SME,YouTube,Monthly
CUST_017352,2024-01-30,21,Male,134081,Individual,YouTube,Quarterly
CUST_017353,2025-03-12,29,Male,64308,Individual,YouTube,Monthly
CUST_017354,2025-08-11,37,Female,74494,SME,Google Ads,Monthly
CUST_017355,2025-09-26,37,Female,122655,SME,YouTube,Monthly
CUST_017356,2024-09-11,27,Male,31001,Individual,Referral,Annual
CUST_017357,2024-04-05,67,Female,99005,Individual,YouTube,Monthly
CUST_017358,2024-07-10,20,Male,104012,SME,Google Ads,Quarterly
CUST_017359,2025-05-24,55,Female,95798,Individual,Email,Quarterly
CUST_017360,2024-10-08,64,Female,149825,SME,Google Ads,Quarterly
CUST_017361,2025-04-01,47,Male,58044,Individual,Referral,Monthly
CUST_017362,2024-12-30,64,Female,106962,Individual,Google Ads,Monthly
CUST_017363,2025-11-03,32,Male,79150,SME,Organic,Monthly
CUST_017364,2024-09-04,50,Male,95056,SME,Organic,Monthly
CUST_017365,2024-05-05,44,Female,149138,Individual,Referral,Monthly
CUST_017366,2024-04-10,63,Male,97333,Enterprise,YouTube,Annual
CUST_017367,2024-04-09,33,Male,72311,Individual,Google Ads,Monthly
CUST_017368,2025-01-13,62,Female,62239,SME,Meta,Quarterly
CUST_017369,2025-09-20,26,Male,69771,Individual,Referral,Quarterly
CUST_017370,2025-07-04,67,Female,110535,Individual,Google Ads,Monthly
CUST_017371,2024-05-26,62,Male,72687,Individual,Referral,Monthly
CUST_017372,2024-08-28,48,Male,115426,Individual,Email,Monthly
CUST_017373,2025-06-17,67,Male,131464,Individual,Referral,Annual
CUST_017374,2025-10-29,30,Female,22098,SME,Google Ads,Monthly
CUST_017375,2024-04-02,31,Female,52839,SME,Referral,Monthly
CUST_017376,2024-10-16,57,Female,134749,Enterprise,YouTube,Monthly
CUST_017377,2025-11-04,34,Male,59420,Individual,YouTube,Monthly
CUST_017378,2024-01-09,53,Male,88331,SME,Organic,Quarterly
CUST_017379,2025-02-23,34,Female,85027,Individual,Referral,Annual
CUST_017380,2025-06-15,28,Male,49994,Individual,Email,Annual
CUST_017381,2025-09-24,35,Male,129884,Individual,Email,Quarterly
CUST_017382,2025-03-03,47,Male,56332,Individual,Meta,Monthly
CUST_017383,2024-07-03,42,Female,124038,Individual,YouTube,Monthly
CUST_017384,2025-07-18,45,Female,108939,Individual,Referral,Monthly
CUST_017385,2025-10-16,67,Female,76474,SME,Referral,Monthly
CUST_017386,2024-02-24,40,Male,129383,Enterprise,Google Ads,Monthly
CUST_017387,2025-06-02,61,Male,23145,Individual,Organic,Quarterly
CUST_017388,2025-09-25,67,Female,36376,Individual,Meta,Monthly
CUST_017389,2024-05-20,36,Female,144948,Enterprise,Google Ads,Monthly
CUST_017390,2024-09-25,58,Male,26803,SME,Meta,Monthly
CUST_017391,2024-05-15,37,Male,73409,Individual,Email,Quarterly
CUST_017392,2025-07-25,19,Male,39120,SME,Email,Quarterly
CUST_017393,2025-11-11,61,Female,42814,SME,YouTube,Monthly
CUST_017394,2025-12-11,41,Male,101831,Individual,Referral,Monthly
CUST_017395,2024-05-02,66,Female,44971,Individual,Referral,Quarterly
CUST_017396,2025-01-07,51,Male,115130,SME,Organic,Monthly
CUST_017397,2025-09-03,31,Male,52997,SME,Google Ads,Monthly
CUST_017398,2025-11-18,47,Male,40553,SME,Referral,Monthly
CUST_017399,2024-10-19,36,Female,138867,Enterprise,Referral,Monthly
CUST_017400,2024-02-08,23,Male,67111,SME,Referral,Quarterly
CUST_017401,2025-10-28,46,Male,98753,Individual,YouTube,Monthly
CUST_017402,2025-05-28,39,Female,104597,SME,Email,Quarterly
CUST_017403,2024-05-27,25,Female,147561,SME,Organic,Annual
CUST_017404,2025-08-27,38,Female,74179,SME,Referral,Monthly
CUST_017405,2025-09-07,19,Male,72634,Individual,Meta,Monthly
CUST_017406,2025-02-07,57,Male,95065,Individual,Referral,Monthly
CUST_017407,2024-02-08,44,Female,124281,Individual,Google Ads,Annual
CUST_017408,2024-01-07,26,Male,51195,Individual,Organic,Monthly
CUST_017409,2025-02-15,27,Female,60265,Individual,Google Ads,Annual
CUST_017410,2024-03-24,68,Male,105492,Individual,Meta,Monthly
CUST_017411,2025-12-17,36,Male,50107,Individual,Organic,Annual
CUST_017412,2025-06-04,53,Male,129711,Individual,Email,Quarterly
CUST_017413,2025-09-15,38,Female,62894,SME,Email,Annual
CUST_017414,2024-03-24,68,Female,82433,Individual,YouTube,Quarterly
CUST_017415,2024-04-30,49,Female,40522,Individual,Meta,Annual
CUST_017416,2025-11-24,66,Male,149141,Individual,Google Ads,Annual
CUST_017417,2025-10-07,66,Female,31069,Enterprise,YouTube,Monthly
CUST_017418,2024-03-20,60,Female,139121,SME,Email,Monthly
CUST_017419,2025-12-04,32,Male,65546,Individual,Email,Annual
CUST_017420,2024-10-25,24,Male,106582,SME,Referral,Monthly
CUST_017421,2025-03-11,60,Female,44423,SME,Meta,Quarterly
CUST_017422,2024-03-20,38,Female,74611,Enterprise,Referral,Quarterly
CUST_017423,2025-02-09,50,Female,143503,SME,Organic,Monthly
CUST_017424,2024-08-08,46,Male,98831,Individual,Referral,Quarterly
CUST_017425,2025-07-01,55,Male,97139,Individual,Meta,Quarterly
CUST_017426,2025-08-04,44,Male,85131,SME,Google Ads,Monthly
CUST_017427,2025-05-08,49,Female,22966,Individual,YouTube,Monthly
CUST_017428,2025-10-19,40,Male,128950,Individual,YouTube,Monthly
CUST_017429,2024-05-03,18,Female,120219,Individual,Organic,Monthly
CUST_017430,2024-11-20,54,Male,52411,SME,Meta,Quarterly
CUST_017431,2024-04-13,18,Female,44686,Individual,Meta,Quarterly
CUST_017432,2025-07-28,54,Female,48440,SME,Email,Monthly
CUST_017433,2024-07-01,69,Male,22238,Individual,Meta,Monthly
CUST_017434,2025-03-13,37,Male,81592,SME,Referral,Annual
CUST_017435,2024-12-28,41,Male,56376,Individual,Google Ads,Monthly
CUST_017436,2025-09-16,33,Female,74510,Individual,Meta,Quarterly
CUST_017437,2024-02-13,25,Male,91443,Individual,Meta,Annual
CUST_017438,2025-01-21,43,Female,38249,Individual,Organic,Monthly
CUST_017439,2024-01-21,39,Female,142379,Enterprise,Email,Monthly
CUST_017440,2024-06-09,33,Female,132576,SME,Referral,Quarterly
CUST_017441,2025-05-27,53,Male,118690,SME,Referral,Monthly
CUST_017442,2024-01-04,62,Female,89554,SME,Organic,Monthly
CUST_017443,2025-02-22,29,Male,81104,Individual,Meta,Annual
CUST_017444,2025-03-27,51,Female,144908,Individual,Email,Monthly
CUST_017445,2024-01-04,44,Male,44960,SME,YouTube,Quarterly
CUST_017446,2024-02-03,40,Male,103922,Enterprise,Referral,Annual
CUST_017447,2024-06-04,45,Female,108829,SME,Email,Monthly
CUST_017448,2025-12-19,41,Female,129488,SME,Email,Quarterly
CUST_017449,2024-04-11,35,Female,119385,Enterprise,Referral,Monthly
CUST_017450,2024-09-29,32,Male,92684,Individual,YouTube,Quarterly
CUST_017451,2025-05-07,61,Male,93331,Individual,Google Ads,Annual
CUST_017452,2024-03-07,24,Male,100461,SME,Referral,Monthly
CUST_017453,2025-08-25,51,Female,89832,SME,Referral,Quarterly
CUST_017454,2025-03-04,55,Male,69620,SME,Referral,Monthly
CUST_017455,2025-09-30,39,Female,21340,SME,Referral,Annual
CUST_017456,2024-07-27,37,Male,110069,Individual,Organic,Monthly
CUST_017457,2024-08-27,29,Male,141444,Individual,Referral,Monthly
CUST_017458,2025-09-16,39,Female,55738,Individual,Google Ads,Monthly
CUST_017459,2024-12-31,61,Female,88657,SME,Email,Monthly
CUST_017460,2025-09-14,40,Female,121006,Individual,Google Ads,Monthly
CUST_017461,2025-10-24,27,Female,71441,SME,YouTube,Monthly
CUST_017462,2025-09-29,29,Male,132214,Individual,Google Ads,Annual
CUST_017463,2025-09-03,39,Male,82947,SME,Organic,Annual
CUST_017464,2024-10-15,35,Male,25589,Individual,Meta,Monthly
CUST_017465,2025-10-14,23,Female,104324,Individual,Google Ads,Quarterly
CUST_017466,2024-03-21,36,Male,25425,Enterprise,YouTube,Quarterly
CUST_017467,2024-04-10,27,Male,34058,SME,YouTube,Monthly
CUST_017468,2024-12-27,67,Male,87825,Individual,YouTube,Quarterly
CUST_017469,2025-07-17,26,Male,93797,SME,Organic,Monthly
CUST_017470,2025-02-22,28,Male,149399,Individual,YouTube,Monthly
CUST_017471,2025-12-07,52,Female,145766,Individual,Organic,Monthly
CUST_017472,2024-12-10,51,Female,137835,Individual,YouTube,Quarterly
CUST_017473,2025-08-12,25,Female,81460,Individual,Meta,Annual
CUST_017474,2025-03-28,56,Female,121434,Individual,Google Ads,Quarterly
CUST_017475,2024-12-25,52,Female,78082,Individual,Organic,Monthly
CUST_017476,2025-12-24,41,Female,95006,Enterprise,Referral,Monthly
CUST_017477,2024-08-04,40,Male,35257,SME,Referral,Quarterly
CUST_017478,2024-12-07,68,Female,149372,Individual,Referral,Quarterly
CUST_017479,2025-10-19,54,Male,20626,Individual,YouTube,Monthly
CUST_017480,2025-06-07,42,Male,139469,SME,Referral,Annual
CUST_017481,2024-07-13,18,Male,47668,Individual,Email,Monthly
CUST_017482,2025-07-08,69,Female,108712,SME,Meta,Quarterly
CUST_017483,2025-12-18,18,Male,49134,SME,Referral,Monthly
CUST_017484,2025-09-29,50,Female,107007,SME,Organic,Quarterly
CUST_017485,2024-12-29,34,Male,34936,Individual,Referral,Annual
CUST_017486,2025-03-18,45,Male,49575,SME,Organic,Monthly
CUST_017487,2024-12-29,58,Male,89225,Individual,Organic,Monthly
CUST_017488,2024-02-01,61,Male,22817,SME,Meta,Quarterly
CUST_017489,2024-11-30,56,Female,119502,Individual,Referral,Quarterly
CUST_017490,2025-10-24,23,Female,23769,Individual,Email,Quarterly
CUST_017491,2024-03-26,35,Female,87419,SME,Referral,Monthly
CUST_017492,2025-06-17,19,Female,22214,Individual,Referral,Monthly
CUST_017493,2025-10-31,36,Female,120767,Individual,Meta,Quarterly
CUST_017494,2025-05-06,35,Male,62839,Individual,Meta,Annual
CUST_017495,2024-09-03,57,Female,28193,SME,Meta,Monthly
CUST_017496,2024-03-30,51,Female,85311,Individual,Email,Quarterly
CUST_017497,2025-08-02,37,Female,144409,Individual,Google Ads,Quarterly
CUST_017498,2025-08-22,26,Female,69515,SME,Email,Annual
CUST_017499,2024-09-16,41,Male,97168,SME,Email,Annual
CUST_017500,2025-04-30,56,Male,121725,Individual,Organic,Monthly
CUST_017501,2024-11-28,67,Male,134149,Individual,Referral,Quarterly
CUST_017502,2024-02-18,30,Male,132204,Individual,Google Ads,Monthly
CUST_017503,2025-05-22,57,Female,66497,Individual,Referral,Quarterly
CUST_017504,2024-06-24,39,Female,73572,Individual,Referral,Annual
CUST_017505,2025-07-16,51,Female,88085,Individual,Referral,Annual
CUST_017506,2025-05-26,40,Male,32129,Individual,Meta,Annual
CUST_017507,2025-10-27,47,Male,93015,Individual,Organic,Annual
CUST_017508,2025-06-03,66,Female,96157,SME,YouTube,Monthly
CUST_017509,2024-05-21,63,Male,147915,SME,Google Ads,Annual
CUST_017510,2025-03-13,33,Male,120663,Individual,Meta,Quarterly
CUST_017511,2025-12-27,41,Female,77126,SME,Organic,Monthly
CUST_017512,2025-07-18,57,Female,115399,SME,Referral,Monthly
CUST_017513,2025-12-07,28,Female,134490,Individual,Referral,Quarterly
CUST_017514,2024-01-13,37,Female,63775,SME,Organic,Annual
CUST_017515,2024-07-29,43,Male,75230,Individual,Meta,Quarterly
CUST_017516,2024-10-31,57,Male,134703,Individual,Email,Quarterly
CUST_017517,2024-10-31,36,Female,118078,Enterprise,Meta,Monthly
CUST_017518,2025-09-18,25,Male,103145,Individual,Google Ads,Monthly
CUST_017519,2025-02-15,47,Female,31164,Individual,Email,Annual
CUST_017520,2024-03-22,65,Male,81816,Enterprise,Email,Quarterly
CUST_017521,2025-07-25,54,Female,131879,SME,Organic,Quarterly
CUST_017522,2024-10-21,65,Female,100392,Enterprise,Google Ads,Quarterly
CUST_017523,2025-04-19,54,Female,121830,Individual,Referral,Quarterly
CUST_017524,2025-07-21,28,Female,105547,Enterprise,Referral,Monthly
CUST_017525,2024-12-31,35,Female,88796,Individual,Referral,Annual
CUST_017526,2024-11-17,27,Male,100787,Individual,Organic,Monthly
CUST_017527,2024-08-26,33,Male,59364,SME,Email,Monthly
CUST_017528,2025-03-02,55,Female,32293,Individual,Meta,Quarterly
CUST_017529,2025-11-21,49,Male,102297,Individual,Google Ads,Quarterly
CUST_017530,2024-09-21,51,Male,85167,Individual,Organic,Annual
CUST_017531,2024-05-01,22,Female,118427,Individual,Referral,Quarterly
CUST_017532,2025-08-27,22,Female,129841,Individual,Google Ads,Monthly
CUST_017533,2024-07-22,43,Male,133477,Individual,Organic,Monthly
CUST_017534,2024-01-03,39,Male,107223,SME,Email,Annual
CUST_017535,2025-05-07,18,Female,72793,SME,Organic,Quarterly
CUST_017536,2024-02-07,49,Male,126223,SME,Referral,Quarterly
CUST_017537,2025-12-21,30,Male,96711,SME,Email,Monthly
CUST_017538,2024-08-24,57,Female,90284,SME,Meta,Annual
CUST_017539,2024-07-09,35,Male,130909,Individual,YouTube,Annual
CUST_017540,2025-09-25,30,Female,26891,SME,Email,Monthly
CUST_017541,2025-03-26,19,Male,31188,Individual,Google Ads,Monthly
CUST_017542,2025-06-15,53,Male,102223,Individual,Meta,Quarterly
CUST_017543,2025-05-11,28,Male,126911,Individual,YouTube,Quarterly
CUST_017544,2024-12-07,41,Male,55530,SME,Email,Monthly
CUST_017545,2024-07-11,65,Male,135344,SME,Referral,Quarterly
CUST_017546,2025-01-24,60,Female,130494,SME,Email,Monthly
CUST_017547,2025-02-06,47,Female,32373,Individual,Organic,Annual
CUST_017548,2025-09-14,27,Male,72468,Enterprise,Email,Monthly
CUST_017549,2024-07-11,18,Female,117554,Individual,Referral,Monthly
CUST_017550,2024-05-18,66,Male,60149,SME,Meta,Quarterly
CUST_017551,2025-09-26,22,Female,121034,Individual,Meta,Monthly
CUST_017552,2024-05-25,67,Male,122279,Individual,Email,Quarterly
CUST_017553,2024-04-23,43,Male,39734,Enterprise,Organic,Annual
CUST_017554,2025-01-29,35,Male,83711,Individual,Referral,Quarterly
CUST_017555,2025-08-11,38,Female,138032,Individual,YouTube,Quarterly
CUST_017556,2025-11-25,63,Female,107317,Individual,Google Ads,Quarterly
CUST_017557,2025-03-24,50,Male,142396,Individual,Organic,Quarterly
CUST_017558,2025-08-28,66,Male,107279,Individual,Referral,Monthly
CUST_017559,2024-01-09,26,Male,119337,SME,Referral,Monthly
CUST_017560,2024-08-23,32,Male,68595,SME,Referral,Monthly
CUST_017561,2025-03-14,61,Male,38461,Individual,Email,Quarterly
CUST_017562,2024-06-17,37,Male,61829,Individual,YouTube,Annual
CUST_017563,2025-11-12,57,Female,88804,Enterprise,Meta,Monthly
CUST_017564,2025-06-21,57,Female,79015,Individual,Email,Quarterly
CUST_017565,2025-02-02,22,Female,60399,Individual,Google Ads,Quarterly
CUST_017566,2025-12-24,41,Male,147727,Individual,Referral,Annual
CUST_017567,2025-12-16,30,Female,95260,SME,Meta,Monthly
CUST_017568,2025-06-13,23,Male,91553,SME,Email,Monthly
CUST_017569,2025-06-21,29,Male,145317,Individual,YouTube,Quarterly
CUST_017570,2025-05-25,59,Male,22851,SME,Google Ads,Monthly
CUST_017571,2025-05-21,57,Female,42924,Individual,Email,Monthly
